User_ID,Industry,Job_Role,Location,Experience_Years,Primary_AI_Tool,Daily_Token_Usage,Tasks_Automated_Per_Week,Productivity_Gain_Percent,Adoption_Date
USR-872DE82C,Healthcare,Healthcare Analyst,North America,12,ChatGPT (OpenAI),4223,1,9.1,2024-03-27
USR-DE00837B,Software Development,Data Scientist,North America,5,GitHub Copilot,18321,5,36.3,2023-02-07
USR-A2E093C7,Creative & Design,UI/UX Designer,Asia-Pacific,12,Claude (Anthropic),6982,2,8.9,2023-04-24
USR-8BE077CA,Education,Professor,North America,25,ChatGPT (OpenAI),9707,1,10.3,2023-01-03
USR-E38E8A73,Software Development,DevOps Engineer,Europe,5,ChatGPT (OpenAI),9228,3,7.2,2021-03-09
USR-4B371FB4,Education,Instructional Designer,Europe,11,Claude (Anthropic),1775,3,1.6,2023-10-08
USR-6BA551FA,Education,Teacher,Europe,23,Claude (Anthropic),936,2,0.7,2023-04-28
USR-7D35877D,Healthcare,Healthcare Analyst,Asia-Pacific,15,ChatGPT (OpenAI),1776,2,2.6,2024-05-22
USR-0C1732DB,Software Development,DevOps Engineer,Europe,10,GitHub Copilot,19613,3,36.1,2023-04-08
USR-759E85DD,Education,Student,Asia-Pacific,9,ChatGPT (OpenAI),6307,1,3.3,2023-08-11
USR-F6777B0B,Creative & Design,Graphic Designer,North America,6,ChatGPT (OpenAI),8489,1,14.9,2023-03-24
USR-05276A53,Education,Professor,Asia-Pacific,21,Claude (Anthropic),4673,2,6.7,2023-02-09
USR-58592D6D,Marketing,Marketing Analyst,Europe,4,ChatGPT (OpenAI),6490,2,10.7,2026-03-24
USR-DCB339B4,Healthcare,Medical Researcher,Latin America,23,ChatGPT (OpenAI),4348,3,5.2,2023-11-10
USR-600C7182,Marketing,Social Media Manager,Asia-Pacific,21,ChatGPT (OpenAI),5843,1,3.6,2024-09-10
USR-055504D0,Finance,Financial Analyst,Latin America,17,Gemini (Google),13071,2,17.6,2024-08-13
USR-182487D6,Education,Teacher,North America,6,ChatGPT (OpenAI),2625,3,1.7,2024-12-16
USR-6E5A6F2A,Education,Student,Europe,20,ChatGPT (OpenAI),3336,2,2.6,2021-03-05
USR-20C107DD,Education,Teacher,Europe,22,ChatGPT (OpenAI),2955,3,2.4,2024-11-19
USR-A99A1992,Creative & Design,Illustrator,Europe,22,Claude (Anthropic),9560,2,16.6,2023-04-22
USR-04943E3B,Healthcare,Healthcare Analyst,Europe,23,Claude (Anthropic),6510,1,14.8,2024-11-02
USR-D1EF48BD,Finance,Investment Banker,North America,23,Claude (Anthropic),11854,3,22.6,2021-04-01
USR-3A9A81C9,Finance,Accountant,Europe,16,Perplexity,5343,2,2.7,2022-07-31
USR-8A4289ED,Education,Student,North America,19,Midjourney,523,2,1.1,2024-07-07
USR-C816DC4F,Software Development,Software Engineer,Europe,8,ChatGPT (OpenAI),4329,1,9.6,2024-03-17
USR-6500B42C,Finance,Financial Analyst,North America,23,Perplexity,6745,1,10.0,2025-02-09
USR-C662B303,Marketing,SEO Specialist,Middle East & Africa,8,Claude (Anthropic),6187,2,5.2,2023-06-29
USR-362A003A,Creative & Design,Illustrator,Europe,25,ChatGPT (OpenAI),11162,1,9.6,2023-04-19
USR-6B6F5DD4,Healthcare,Healthcare Analyst,Latin America,3,ChatGPT (OpenAI),11173,3,26.2,2023-07-06
USR-C06D0215,Finance,Financial Analyst,North America,22,Perplexity,14624,1,18.3,2024-10-18
USR-4F3FA332,Software Development,Software Engineer,Asia-Pacific,13,GitHub Copilot,37501,3,34.6,2024-02-23
USR-F576683B,Education,Teacher,Europe,24,Claude (Anthropic),12243,1,13.1,2024-08-17
USR-999FFEA4,Education,Teacher,North America,17,Perplexity,9023,3,7.7,2021-12-11
USR-18418491,Healthcare,Clinical Admin,Asia-Pacific,21,Perplexity,7910,1,15.2,2021-11-08
USR-C588AB88,Software Development,Software Engineer,North America,9,Claude (Anthropic),17400,1,11.2,2023-06-02
USR-D0086DA3,Software Development,QA Tester,Europe,17,DeepSeek,56064,6,71.8,2022-07-18
USR-C33AC02D,Marketing,Content Writer,North America,22,Claude (Anthropic),4839,1,5.2,2024-10-25
USR-4265C886,Finance,Investment Banker,Asia-Pacific,18,ChatGPT (OpenAI),11746,2,26.7,2023-06-12
USR-D140EBA5,Education,Instructional Designer,North America,14,Claude (Anthropic),7165,1,8.1,2023-11-18
USR-BB8BECF5,Education,Professor,Asia-Pacific,11,ChatGPT (OpenAI),9285,1,8.9,2021-02-11
USR-558F2FB9,Creative & Design,UI/UX Designer,Europe,6,Midjourney,657,2,0.7,2024-10-30
USR-AC0BB558,Creative & Design,Illustrator,Europe,23,Midjourney,2681,1,1.9,2023-09-06
USR-2648A7BC,Creative & Design,Graphic Designer,North America,22,ChatGPT (OpenAI),11865,2,17.0,2022-11-03
USR-699805DA,Healthcare,Healthcare Analyst,Europe,17,Claude (Anthropic),9693,1,8.5,2023-04-12
USR-0E8858E5,Software Development,Data Scientist,Middle East & Africa,21,GitHub Copilot,43661,4,54.9,2023-04-19
USR-B4E6C671,Education,Professor,North America,4,Gemini (Google),7500,1,12.0,2023-01-21
USR-1187F808,Software Development,DevOps Engineer,Latin America,1,GitHub Copilot,46191,4,33.3,2022-01-02
USR-6A44AC0F,Marketing,Social Media Manager,Asia-Pacific,12,Claude (Anthropic),7741,2,6.9,2024-09-23
USR-EA45E928,Software Development,Software Engineer,Asia-Pacific,15,Perplexity,3049,1,1.6,2023-02-14
USR-5A2F3D5C,Creative & Design,UI/UX Designer,North America,24,ChatGPT (OpenAI),4453,1,3.3,2023-04-25
USR-4EF7574A,Software Development,DevOps Engineer,Europe,12,GitHub Copilot,16172,4,30.2,2024-05-28
USR-F4900BA8,Marketing,SEO Specialist,Europe,12,ChatGPT (OpenAI),5592,1,11.9,2023-12-24
USR-F9D7DF6C,Finance,Financial Analyst,Asia-Pacific,17,Midjourney,971,2,1.7,2024-08-29
USR-23E57D3D,Finance,Accountant,Middle East & Africa,24,Claude (Anthropic),15479,3,26.7,2021-06-12
USR-35DA94A4,Software Development,QA Tester,Asia-Pacific,15,Gemini (Google),8856,2,18.5,2024-12-20
USR-EB7D0466,Finance,Accountant,North America,13,Perplexity,1676,1,1.6,2023-04-02
USR-CB876D96,Software Development,Data Scientist,Asia-Pacific,9,ChatGPT (OpenAI),13242,2,15.8,2024-07-08
USR-2DB1F390,Education,Professor,North America,17,Claude (Anthropic),14716,1,18.9,2023-09-14
USR-0C9801C6,Education,Teacher,Middle East & Africa,4,Midjourney,1632,2,3.2,2023-08-27
USR-D4F0D8CF,Finance,Financial Analyst,Middle East & Africa,21,Claude (Anthropic),10919,1,8.1,2021-03-08
USR-0AEDCD1A,Marketing,Content Writer,Europe,3,Claude (Anthropic),7565,1,5.2,2023-09-07
USR-9BAEAE3B,Education,Professor,North America,11,Perplexity,7388,1,9.5,2023-09-11
USR-BE5FC208,Healthcare,Medical Researcher,Europe,17,Gemini (Google),5987,1,11.6,2022-09-04
USR-916E7DF2,Software Development,QA Tester,Asia-Pacific,5,GitHub Copilot,39892,4,43.7,2023-04-30
USR-59BDC3E6,Education,Professor,Middle East & Africa,12,Gemini (Google),13180,1,14.9,2024-03-12
USR-45377999,Healthcare,Healthcare Analyst,North America,16,ChatGPT (OpenAI),13861,2,19.1,2023-08-23
USR-D4A8BB80,Software Development,Software Engineer,Europe,10,GitHub Copilot,36017,7,66.5,2024-04-16
USR-E7D9D405,Creative & Design,Graphic Designer,Europe,13,Midjourney,975,3,1.3,2022-08-10
USR-43CF79EE,Software Development,DevOps Engineer,Asia-Pacific,15,Claude (Anthropic),6118,2,6.8,2023-11-04
USR-DF5478A8,Healthcare,Clinical Admin,Asia-Pacific,12,ChatGPT (OpenAI),5088,3,9.3,2024-02-16
USR-CC7CF2E1,Finance,Financial Analyst,North America,10,ChatGPT (OpenAI),6654,1,11.0,2023-12-23
USR-2F44AA70,Finance,Investment Banker,Europe,7,ChatGPT (OpenAI),2510,3,2.7,2024-01-01
USR-E3DC61EB,Creative & Design,UI/UX Designer,North America,22,Midjourney,1168,1,1.0,2024-07-10
USR-925BAEF4,Finance,Accountant,Europe,16,ChatGPT (OpenAI),9831,3,5.8,2023-08-25
USR-8D6515B4,Marketing,Social Media Manager,Middle East & Africa,10,Gemini (Google),11262,1,11.8,2024-10-14
USR-BBD69CA3,Creative & Design,Graphic Designer,North America,13,ChatGPT (OpenAI),8268,3,9.4,2024-09-16
USR-FF19F2B0,Education,Professor,Europe,1,Claude (Anthropic),1572,1,2.4,2024-03-21
USR-79D09C5E,Finance,Accountant,Europe,3,ChatGPT (OpenAI),4384,1,9.6,2025-02-19
USR-04B88CA1,Healthcare,Clinical Admin,North America,24,Claude (Anthropic),1505,3,1.3,2023-03-24
USR-37CAC39B,Marketing,Social Media Manager,Europe,17,ChatGPT (OpenAI),5163,1,7.7,2023-04-27
USR-BDB3E951,Creative & Design,UI/UX Designer,Europe,1,ChatGPT (OpenAI),15149,2,23.8,2023-05-09
USR-28277795,Healthcare,Clinical Admin,Asia-Pacific,12,Claude (Anthropic),4242,1,7.4,2022-07-17
USR-2A8214D0,Marketing,Content Writer,North America,19,Claude (Anthropic),11150,1,16.9,2023-06-29
USR-D570F8F5,Healthcare,Medical Researcher,Asia-Pacific,14,Midjourney,1775,1,1.7,2024-08-22
USR-049C3D81,Software Development,Data Scientist,Asia-Pacific,13,GitHub Copilot,22772,4,29.9,2024-05-11
USR-BCB1BDAD,Creative & Design,Illustrator,Latin America,21,ChatGPT (OpenAI),3597,1,5.4,2024-04-07
USR-84602626,Software Development,Software Engineer,North America,11,Gemini (Google),7412,1,13.9,2023-10-07
USR-DF34C631,Finance,Investment Banker,Asia-Pacific,3,Claude (Anthropic),7886,1,7.8,2023-11-15
USR-5B8CAF34,Finance,Accountant,Europe,25,Gemini (Google),3031,2,5.6,2021-04-12
USR-E64980A1,Software Development,Data Scientist,Latin America,6,Gemini (Google),1894,2,2.9,2024-05-05
USR-C2A84968,Marketing,Content Writer,North America,19,Claude (Anthropic),9621,1,5.8,2023-10-17
USR-AC5FE65C,Creative & Design,UI/UX Designer,Asia-Pacific,3,ChatGPT (OpenAI),13261,1,17.4,2023-05-27
USR-445BD05C,Creative & Design,Graphic Designer,North America,22,Midjourney,2496,1,1.8,2021-09-19
USR-07EC1FC2,Finance,Accountant,North America,21,Claude (Anthropic),13067,3,6.2,2023-11-22
USR-9B32E59E,Healthcare,Clinical Admin,Europe,23,Perplexity,7079,1,7.5,2022-03-11
USR-297EA828,Software Development,Software Engineer,North America,16,Claude (Anthropic),16542,1,12.8,2024-06-21
USR-47D35B48,Finance,Investment Banker,Asia-Pacific,25,ChatGPT (OpenAI),1408,2,0.8,2024-04-18
USR-8842AAA5,Education,Instructional Designer,North America,7,Perplexity,2420,2,3.0,2023-07-26
USR-97425F12,Education,Student,North America,22,Claude (Anthropic),11623,1,19.7,2024-08-18
USR-D62F8C9B,Software Development,QA Tester,North America,12,DeepSeek,32474,4,38.2,2023-04-01
USR-8DE3E0D0,Software Development,QA Tester,North America,4,Claude (Anthropic),1801,1,2.2,2023-06-29
USR-C866AB66,Software Development,Software Engineer,Asia-Pacific,6,GitHub Copilot,21969,2,24.2,2023-06-23
USR-2176D484,Finance,Investment Banker,Latin America,18,ChatGPT (OpenAI),10505,1,5.4,2024-12-22
USR-CCC27684,Marketing,SEO Specialist,Europe,11,Perplexity,11383,2,19.6,2024-06-17
USR-29E8C97F,Education,Student,North America,20,ChatGPT (OpenAI),8971,1,10.6,2024-09-01
USR-40FDE6EE,Finance,Investment Banker,Asia-Pacific,8,ChatGPT (OpenAI),14015,2,24.1,2024-04-20
USR-82989464,Education,Professor,Asia-Pacific,3,ChatGPT (OpenAI),11968,1,8.0,2024-02-14
USR-A1B5CB6A,Creative & Design,UI/UX Designer,Europe,22,Midjourney,1015,3,0.7,2024-04-06
USR-73B1C9B7,Marketing,Social Media Manager,North America,12,ChatGPT (OpenAI),8181,3,9.0,2023-03-20
USR-01633E4A,Software Development,Data Scientist,Asia-Pacific,21,Gemini (Google),11223,1,10.8,2024-07-28
USR-48FA60F1,Software Development,DevOps Engineer,Europe,10,GitHub Copilot,40254,3,29.5,2023-10-22
USR-C4A3ADCB,Creative & Design,Video Editor,Middle East & Africa,6,ChatGPT (OpenAI),15513,1,10.5,2023-04-01
USR-4672F71F,Healthcare,Clinical Admin,Asia-Pacific,25,ChatGPT (OpenAI),1153,3,0.8,2025-09-04
USR-2C01E23D,Healthcare,Healthcare Analyst,Europe,18,ChatGPT (OpenAI),1307,3,1.3,2024-10-28
USR-19FD6B8D,Finance,Investment Banker,North America,8,Claude (Anthropic),15719,1,14.9,2024-08-07
USR-624F3D6A,Finance,Financial Analyst,Europe,12,Claude (Anthropic),3059,3,4.8,2024-08-31
USR-804903E2,Education,Instructional Designer,North America,5,ChatGPT (OpenAI),7847,1,9.0,2024-02-24
USR-56595E5B,Creative & Design,Illustrator,North America,16,Midjourney,1317,3,2.9,2023-01-07
USR-48C731CF,Marketing,SEO Specialist,North America,7,ChatGPT (OpenAI),10608,1,13.8,2022-08-12
USR-4EE38795,Marketing,Social Media Manager,Europe,7,ChatGPT (OpenAI),11870,1,12.0,2023-02-05
USR-86EE3308,Education,Teacher,Europe,23,Midjourney,1578,2,2.9,2024-12-03
USR-B8ABCE7C,Marketing,Content Writer,Asia-Pacific,22,Claude (Anthropic),7002,2,7.6,2023-12-20
USR-1B3A2554,Creative & Design,Graphic Designer,Middle East & Africa,5,Midjourney,2902,1,5.5,2024-06-27
USR-EADFCEF1,Healthcare,Clinical Admin,North America,1,Claude (Anthropic),9150,1,7.6,2026-01-26
USR-7FB8DF58,Healthcare,Healthcare Analyst,Asia-Pacific,8,Midjourney,2348,2,1.7,2026-05-21
USR-E4025CBC,Healthcare,Healthcare Analyst,Latin America,12,ChatGPT (OpenAI),10194,1,9.9,2024-01-26
USR-C977FA12,Education,Professor,Asia-Pacific,17,Claude (Anthropic),1120,3,1.9,2022-02-11
USR-1D0106A9,Marketing,Content Writer,Asia-Pacific,22,Perplexity,1803,1,1.0,2021-04-29
USR-B6D282B8,Software Development,Software Engineer,North America,3,ChatGPT (OpenAI),8630,1,10.4,2025-01-16
USR-EDF0053D,Creative & Design,Illustrator,North America,6,Claude (Anthropic),6871,1,5.3,2024-07-15
USR-74A12DF7,Marketing,Marketing Analyst,North America,9,Perplexity,5904,1,2.7,2023-08-30
USR-DB5D98A1,Creative & Design,Graphic Designer,Middle East & Africa,19,ChatGPT (OpenAI),3262,1,2.1,2024-04-22
USR-0B29C973,Software Development,QA Tester,Latin America,19,Claude (Anthropic),15776,1,12.7,2023-11-30
USR-4271075F,Software Development,Software Engineer,North America,9,Perplexity,6057,1,9.0,2023-01-01
USR-29E717D5,Marketing,Social Media Manager,Europe,2,Perplexity,2431,2,4.0,2025-10-05
USR-4DEDAC36,Marketing,Content Writer,North America,7,Claude (Anthropic),2913,2,4.4,2024-02-28
USR-A678C17C,Finance,Accountant,North America,22,Claude (Anthropic),11394,1,16.7,2023-06-13
USR-818F4078,Education,Instructional Designer,Asia-Pacific,16,ChatGPT (OpenAI),10825,1,15.9,2024-07-31
USR-75760263,Creative & Design,Illustrator,North America,21,Midjourney,917,3,0.6,2024-03-20
USR-D7A6E2F0,Healthcare,Clinical Admin,North America,3,ChatGPT (OpenAI),10968,1,17.8,2023-02-27
USR-F74FDD04,Marketing,SEO Specialist,Europe,23,Midjourney,801,3,1.7,2023-08-08
USR-E6AE3098,Creative & Design,UI/UX Designer,North America,15,Midjourney,3065,1,1.7,2023-01-01
USR-905600A2,Healthcare,Medical Researcher,North America,21,Perplexity,10317,2,17.1,2024-04-20
USR-2BA0AFEA,Education,Student,North America,16,ChatGPT (OpenAI),13613,1,15.9,2022-10-25
USR-C70C73A6,Creative & Design,Illustrator,Europe,1,Midjourney,1496,2,2.2,2023-04-22
USR-BDDF4526,Finance,Investment Banker,Europe,14,ChatGPT (OpenAI),6307,1,9.5,2025-08-14
USR-8F90149B,Finance,Financial Analyst,North America,14,ChatGPT (OpenAI),4744,1,5.9,2023-07-27
USR-B91B220A,Marketing,SEO Specialist,North America,24,Gemini (Google),5190,1,9.0,2023-05-06
USR-72676CF9,Finance,Financial Analyst,Europe,4,Perplexity,8953,1,11.7,2023-10-13
USR-21089D31,Healthcare,Healthcare Analyst,Europe,1,ChatGPT (OpenAI),5744,1,9.4,2026-06-22
USR-BD709668,Finance,Investment Banker,North America,6,ChatGPT (OpenAI),4191,2,8.1,2024-07-17
USR-EEB8534C,Marketing,Content Writer,Europe,10,ChatGPT (OpenAI),8470,2,10.9,2024-09-01
USR-58652B30,Software Development,Software Engineer,Europe,16,Claude (Anthropic),3765,1,1.9,2021-02-04
USR-8A1A4161,Creative & Design,Illustrator,Middle East & Africa,2,Claude (Anthropic),7851,1,6.8,2022-04-26
USR-9F8885BF,Education,Instructional Designer,North America,17,ChatGPT (OpenAI),4777,3,5.4,2026-01-24
USR-FA638B0D,Finance,Financial Analyst,North America,5,ChatGPT (OpenAI),2336,3,4.8,2023-04-27
USR-8CAC2FB6,Healthcare,Healthcare Analyst,Asia-Pacific,5,Claude (Anthropic),2293,3,1.5,2022-02-07
USR-1CF1DA19,Creative & Design,Video Editor,Asia-Pacific,11,Midjourney,1965,3,4.3,2024-11-16
USR-3F7BCB2E,Marketing,Marketing Analyst,Europe,4,Claude (Anthropic),6557,1,9.5,2024-02-15
USR-38F8E059,Marketing,Social Media Manager,Europe,21,Gemini (Google),7000,3,3.7,2023-08-15
USR-91703DA5,Finance,Financial Analyst,Asia-Pacific,19,Perplexity,4355,3,6.2,2022-06-15
USR-5FE6CD9B,Marketing,Social Media Manager,North America,21,ChatGPT (OpenAI),6627,1,13.5,2025-06-24
USR-5DD111AC,Marketing,Social Media Manager,Asia-Pacific,18,Perplexity,2188,2,1.9,2024-03-19
USR-0BE1E9BC,Marketing,Social Media Manager,North America,20,ChatGPT (OpenAI),7876,1,10.7,2024-08-21
USR-CD3BC846,Creative & Design,Video Editor,Europe,20,Midjourney,2428,2,3.3,2021-01-26
USR-3EED11E8,Healthcare,Medical Researcher,North America,3,ChatGPT (OpenAI),12557,1,13.2,2026-05-15
USR-2901881B,Finance,Financial Analyst,Asia-Pacific,5,ChatGPT (OpenAI),3272,3,6.0,2021-05-24
USR-9AFA24B9,Software Development,DevOps Engineer,Europe,3,DeepSeek,15995,2,24.8,2024-05-18
USR-09A1A2F5,Finance,Financial Analyst,Europe,4,Claude (Anthropic),10587,2,18.8,2023-12-26
USR-37F1352B,Software Development,Software Engineer,Asia-Pacific,19,Claude (Anthropic),7993,1,9.0,2021-08-21
USR-23C64B51,Marketing,Content Writer,North America,12,ChatGPT (OpenAI),11073,1,9.8,2024-03-06
USR-B8EB46E8,Marketing,Content Writer,Europe,17,ChatGPT (OpenAI),6742,1,4.4,2024-01-04
USR-67E6CBBD,Healthcare,Healthcare Analyst,North America,24,ChatGPT (OpenAI),9726,3,6.4,2024-05-03
USR-C022AABD,Software Development,Data Scientist,Middle East & Africa,8,ChatGPT (OpenAI),10052,1,8.3,2025-03-02
USR-2560F177,Education,Student,North America,9,Perplexity,7359,3,6.0,2025-01-05
USR-55C7B725,Marketing,SEO Specialist,North America,13,ChatGPT (OpenAI),14475,1,8.8,2024-04-10
USR-8A361D41,Marketing,Social Media Manager,Asia-Pacific,9,Perplexity,17197,1,8.1,2021-08-15
USR-19C6DB73,Education,Professor,North America,21,Gemini (Google),5724,1,7.2,2023-07-05
USR-9A4257D5,Healthcare,Clinical Admin,Asia-Pacific,16,Gemini (Google),12874,1,12.2,2024-01-28
USR-BF8139DC,Healthcare,Medical Researcher,Europe,25,Gemini (Google),7339,3,7.5,2026-05-02
USR-B9AED150,Software Development,Software Engineer,Asia-Pacific,1,DeepSeek,33019,2,21.6,2023-10-08
USR-9BBEADA6,Healthcare,Healthcare Analyst,Asia-Pacific,19,Gemini (Google),3311,3,2.6,2024-01-10
USR-CFCF3394,Creative & Design,UI/UX Designer,Asia-Pacific,23,Midjourney,817,2,0.4,2024-08-17
USR-AA345CE1,Finance,Financial Analyst,North America,16,ChatGPT (OpenAI),10138,2,15.4,2022-04-10
USR-34DD1061,Education,Professor,North America,13,ChatGPT (OpenAI),8450,1,14.0,2024-03-07
USR-30B37845,Marketing,Content Writer,Asia-Pacific,12,Perplexity,10242,1,17.1,2024-05-20
USR-24E9BD7B,Education,Teacher,Europe,22,Midjourney,1512,2,1.0,2024-05-17
USR-EC149EAD,Software Development,QA Tester,Europe,17,ChatGPT (OpenAI),4207,1,9.0,2024-01-01
USR-72F19CBE,Creative & Design,UI/UX Designer,Asia-Pacific,25,Midjourney,1120,3,1.5,2024-12-08
USR-FE63B4A5,Software Development,DevOps Engineer,Asia-Pacific,12,GitHub Copilot,43380,5,50.2,2023-04-23
USR-B9BB9403,Finance,Investment Banker,North America,11,Claude (Anthropic),2515,3,4.6,2024-10-07
USR-384A6087,Education,Instructional Designer,North America,3,ChatGPT (OpenAI),3468,2,2.2,2023-06-28
USR-BF72D21C,Finance,Financial Analyst,Latin America,3,ChatGPT (OpenAI),11270,1,6.9,2024-04-24
USR-66EB4F51,Healthcare,Healthcare Analyst,North America,25,Gemini (Google),5725,2,4.7,2023-10-05
USR-0D236E05,Marketing,SEO Specialist,Europe,1,ChatGPT (OpenAI),7705,2,7.3,2023-03-25
USR-01AABB8C,Healthcare,Healthcare Analyst,North America,4,Claude (Anthropic),7661,1,12.1,2023-08-22
USR-2300445C,Software Development,Software Engineer,North America,11,Claude (Anthropic),12072,1,7.7,2023-08-20
USR-2882A437,Marketing,Content Writer,Europe,22,ChatGPT (OpenAI),12266,2,5.5,2023-10-16
USR-153890FF,Creative & Design,Graphic Designer,Middle East & Africa,3,Midjourney,1939,2,2.4,2024-02-12
USR-8CBBEBD4,Education,Teacher,North America,5,Perplexity,8524,2,17.1,2024-10-09
USR-165793C9,Software Development,Software Engineer,Middle East & Africa,12,ChatGPT (OpenAI),10855,1,13.6,2023-12-14
USR-301FE04D,Marketing,Social Media Manager,Asia-Pacific,3,Perplexity,10831,2,15.9,2023-10-28
USR-D75B8B1B,Software Development,DevOps Engineer,Latin America,14,ChatGPT (OpenAI),10848,2,6.3,2023-10-04
USR-EDA1B54F,Finance,Accountant,Asia-Pacific,18,ChatGPT (OpenAI),12552,2,20.5,2023-07-16
USR-4721BB9F,Finance,Financial Analyst,Europe,19,ChatGPT (OpenAI),3070,1,2.9,2023-01-29
USR-FAD4C34A,Healthcare,Clinical Admin,North America,12,ChatGPT (OpenAI),3562,1,5.0,2024-04-21
USR-5BB40707,Creative & Design,Graphic Designer,North America,9,ChatGPT (OpenAI),16546,2,26.1,2024-12-05
USR-B8E6AA8A,Creative & Design,UI/UX Designer,Europe,21,ChatGPT (OpenAI),6317,1,3.8,2024-06-26
USR-D387D85C,Creative & Design,Video Editor,North America,6,Midjourney,1589,3,1.5,2024-05-05
USR-128CA9C5,Education,Professor,Middle East & Africa,19,ChatGPT (OpenAI),10611,1,12.4,2024-05-16
USR-A21F6C21,Healthcare,Healthcare Analyst,Europe,24,ChatGPT (OpenAI),5843,2,7.5,2024-06-11
USR-41C7C798,Software Development,Software Engineer,Asia-Pacific,4,Claude (Anthropic),13349,2,26.8,2023-06-29
USR-4D47D124,Software Development,Data Scientist,Europe,19,ChatGPT (OpenAI),1813,3,1.5,2023-12-26
USR-D77435D4,Software Development,QA Tester,Asia-Pacific,22,ChatGPT (OpenAI),2525,2,4.9,2024-12-01
USR-D6936A49,Creative & Design,Video Editor,Middle East & Africa,21,Midjourney,3141,1,1.4,2023-06-22
USR-3FAA392F,Creative & Design,Graphic Designer,North America,22,Claude (Anthropic),7613,1,9.6,2023-07-02
